000000,-1,544.3670043945312,249.84814453125,147.6953125,164.17251586914062,0.9993634819984436,2
000000,-1,485.29083251953125,504.3682556152344,94.2279052734375,76.18429565429688,0.9983674883842468,8
000000,-1,460.3199462890625,356.47393798828125,50.721405029296875,94.79501342773438,0.9862988591194153,3
000000,-1,552.4160766601562,490.7995910644531,49.8792724609375,19.025482177734375,0.9844431281089783,7
000000,-1,698.9990234375,360.7201232910156,40.127197265625,48.31103515625,0.9384452104568481,39
000000,-1,486.31292724609375,466.5547180175781,48.580810546875,40.18487548828125,0.8996102213859558,9
000000,-1,642.9688720703125,254.15443420410156,52.23040771484375,28.082046508789062,0.8852381706237793,11
000000,-1,668.0175170898438,454.0176696777344,141.24822998046875,42.049072265625,0.732017457485199,38
000000,-1,518.9085693359375,384.7048034667969,38.83038330078125,47.725250244140625,0.6792750358581543,4
000000,-1,617.6913452148438,244.6328887939453,24.50140380859375,19.033523559570312,0.6064742803573608,12
000000,-1,540.0450439453125,453.6231994628906,20.4110107421875,14.76275634765625,0.49186262488365173,17
000000,-1,543.747314453125,482.1303405761719,40.83447265625,17.990325927734375,0.3695220649242401,7
000000,-1,629.3362426757812,261.6553955078125,21.5302734375,12.847442626953125,0.2932761013507843,10
000000,-1,540.4928588867188,454.6401062011719,18.843994140625,14.00970458984375,0.07714176923036575,18
000000,-1,654.0431518554688,431.5690002441406,97.4261474609375,30.409881591796875,0.07432910799980164,37
000000,-1,562.4767456054688,449.3295593261719,18.5491943359375,13.0899658203125,0.06012670323252678,17
000000,-1,492.64312744140625,457.40386962890625,19.29962158203125,9.314483642578125,0.05079086497426033,19
000001,-1,544.421142578125,249.8690643310547,147.5828857421875,164.18055725097656,0.9993615746498108,2
000001,-1,485.2767639160156,504.39349365234375,94.23208618164062,76.14422607421875,0.9983388185501099,8
000001,-1,460.4434814453125,356.50054931640625,50.69342041015625,94.77719116210938,0.9861934781074524,3
000001,-1,552.3390502929688,490.9005126953125,50.01605224609375,18.839324951171875,0.9809777140617371,7
000001,-1,698.2944946289062,360.6754455566406,43.5345458984375,46.363616943359375,0.9219809770584106,39
000001,-1,486.2976989746094,466.5236511230469,48.576202392578125,40.23980712890625,0.8993890285491943,9
000001,-1,642.6988525390625,254.5107879638672,52.43450927734375,27.826522827148438,0.8357937932014465,11
000001,-1,668.1179809570312,454.0467224121094,140.93798828125,42.022064208984375,0.7912765741348267,38
000001,-1,518.9046020507812,384.7366638183594,38.86474609375,47.72601318359375,0.710530161857605,4
000001,-1,617.6768798828125,244.7246551513672,24.44952392578125,18.712203979492188,0.592389702796936,12
000001,-1,540.217041015625,454.3731689453125,19.3336181640625,14.369476318359375,0.4858741760253906,17
000001,-1,543.762939453125,481.9316101074219,41.751953125,18.038116455078125,0.336610347032547,7
000001,-1,629.439208984375,261.61859130859375,21.43243408203125,12.79559326171875,0.26152658462524414,10
000001,-1,654.0371704101562,431.53924560546875,97.56365966796875,30.43511962890625,0.08035349100828171,37
000001,-1,540.48876953125,454.6536560058594,18.83709716796875,13.98333740234375,0.07577259838581085,18
000001,-1,562.4512939453125,449.3255615234375,18.5499267578125,13.080780029296875,0.05830982327461243,17
000002,-1,544.4224853515625,249.86436462402344,147.57269287109375,164.1868438720703,0.9993615746498108,2
000002,-1,485.3026123046875,504.3902893066406,94.20257568359375,76.14608764648438,0.9983376264572144,8
000002,-1,460.4433288574219,356.5009460449219,50.693389892578125,94.77639770507812,0.986179530620575,3
000002,-1,552.3384399414062,490.89990234375,50.02001953125,18.8406982421875,0.9809888005256653,7
000002,-1,698.5518798828125,360.2530212402344,43.19207763671875,47.85101318359375,0.9245104193687439,39
000002,-1,486.2970275878906,466.5243225097656,48.579193115234375,40.239288330078125,0.9001362919807434,9
000002,-1,642.63037109375,254.2088623046875,52.50445556640625,28.001129150390625,0.8711102604866028,11
000002,-1,668.1193237304688,454.0506896972656,140.84820556640625,42.02630615234375,0.7901607155799866,38
000002,-1,518.9041137695312,384.7366638183594,38.864990234375,47.725494384765625,0.7105209827423096,4
000002,-1,617.6768798828125,244.72386169433594,24.45050048828125,18.713973999023438,0.5916404724121094,12
000002,-1,540.217529296875,454.3718566894531,19.33404541015625,14.3712158203125,0.4873245656490326,17
000002,-1,543.7627563476562,481.9315185546875,41.74761962890625,18.0380859375,0.337851345539093,7
000002,-1,629.43994140625,261.61859130859375,21.432861328125,12.7972412109375,0.26345768570899963,10
000002,-1,540.489501953125,454.652587890625,18.83721923828125,13.984710693359375,0.0759657472372055,18
000002,-1,654.0728149414062,431.196533203125,97.73394775390625,30.8050537109375,0.06377366185188293,37
000002,-1,562.4517822265625,449.325439453125,18.5489501953125,13.081451416015625,0.05924218147993088,17
000003,-1,544.4291381835938,249.85719299316406,147.54010009765625,164.19264221191406,0.999360978603363,2
000003,-1,485.29736328125,504.39056396484375,94.21331787109375,76.14166259765625,0.998339056968689,8
000003,-1,460.443359375,356.5019836425781,50.692779541015625,94.77508544921875,0.98618084192276,3
000003,-1,552.3381958007812,490.8999938964844,50.0196533203125,18.840362548828125,0.9809273481369019,7
000003,-1,698.2528686523438,360.8717346191406,43.70172119140625,47.826507568359375,0.9383459091186523,39
000003,-1,486.2960205078125,466.52471923828125,48.58087158203125,40.23895263671875,0.9002865552902222,9
000003,-1,642.638916015625,254.2105255126953,52.4969482421875,27.995101928710938,0.8686342835426331,11
000003,-1,668.0926513671875,454.1341552734375,140.8253173828125,41.931182861328125,0.7820554375648499,38
000003,-1,518.9049682617188,384.73681640625,38.864501953125,47.72552490234375,0.71040278673172,4
000003,-1,617.6815185546875,244.72879028320312,24.44354248046875,18.700775146484375,0.5853914618492126,12
000003,-1,540.217529296875,454.3719177246094,19.33428955078125,14.371337890625,0.4871872365474701,17
000003,-1,543.7628173828125,481.9309387207031,41.75439453125,18.03863525390625,0.3376046121120453,7
000003,-1,629.439697265625,261.61383056640625,21.4365234375,12.79937744140625,0.25888559222221375,10
000003,-1,540.4895629882812,454.6527099609375,18.83746337890625,13.98486328125,0.0760459154844284,18
000003,-1,562.45166015625,449.3254699707031,18.5489501953125,13.081695556640625,0.058949969708919525,17
000003,-1,654.1283569335938,431.19219970703125,97.337890625,30.80120849609375,0.05273209139704704,37
000004,-1,544.4298706054688,249.86582946777344,147.5439453125,164.1776885986328,0.9993602633476257,2
000004,-1,485.2918701171875,504.3919677734375,94.22052001953125,76.14080810546875,0.9983376264572144,8
000004,-1,460.44171142578125,356.5013732910156,50.694305419921875,94.77645874023438,0.9861871004104614,3
000004,-1,552.3353271484375,490.9006042480469,50.0386962890625,18.83905029296875,0.9811142086982727,7
000004,-1,698.314453125,360.6636047363281,43.7164306640625,48.056640625,0.9409480094909668,39
000004,-1,486.29656982421875,466.52490234375,48.5799560546875,40.2386474609375,0.8998641967773438,9
000004,-1,642.6394653320312,254.21287536621094,52.49322509765625,27.984542846679688,0.8628418445587158,11
000004,-1,668.0114135742188,454.2216796875,141.00372314453125,41.85491943359375,0.7790422439575195,38
000004,-1,518.9050903320312,384.7372131347656,38.86395263671875,47.724609375,0.7105948328971863,4
000004,-1,617.6801147460938,244.7280731201172,24.4456787109375,18.702835083007812,0.5865903496742249,12
000004,-1,540.2178344726562,454.3711242675781,19.3345947265625,14.37298583984375,0.4876451790332794,17
000004,-1,543.7611694335938,481.9285888671875,41.76385498046875,18.03875732421875,0.340305358171463,7
000004,-1,629.4420776367188,261.61639404296875,21.42999267578125,12.797943115234375,0.2596396505832672,10
000004,-1,540.48974609375,454.65191650390625,18.838134765625,13.986572265625,0.07616495341062546,18
000004,-1,654.1082763671875,431.1012268066406,97.50164794921875,30.91656494140625,0.06603583693504333,37
000004,-1,562.4515991210938,449.3251953125,18.5496826171875,13.083404541015625,0.05924943834543228,17
000005,-1,544.4073486328125,249.86859130859375,147.5736083984375,164.17550659179688,0.999359667301178,2
000005,-1,485.273193359375,504.3902282714844,94.2401123046875,76.15005493164062,0.9983415603637695,8
000005,-1,460.44244384765625,356.5010681152344,50.694488525390625,94.77685546875,0.9862135052680969,3
000005,-1,552.3416137695312,490.90155029296875,50.01434326171875,18.839935302734375,0.981045126914978,7
000005,-1,698.3104858398438,360.6942138671875,43.709716796875,48.13641357421875,0.9415042400360107,39
000005,-1,486.29754638671875,466.52716064453125,48.5751953125,40.236053466796875,0.899251401424408,9
000005,-1,642.6397094726562,254.21205139160156,52.49261474609375,27.985488891601562,0.863143265247345,11
000005,-1,667.8796997070312,454.3663024902344,140.75494384765625,41.660064697265625,0.7311100959777832,38
000005,-1,518.9046020507812,384.7367248535156,38.865234375,47.725189208984375,0.7126798033714294,4
000005,-1,617.6795654296875,244.72891235351562,24.44525146484375,18.702392578125,0.5858962535858154,12
000005,-1,540.21826171875,454.3712158203125,19.33502197265625,14.3724365234375,0.4888780117034912,17
000005,-1,543.76416015625,481.92999267578125,41.72265625,18.034698486328125,0.3413718640804291,7
000005,-1,629.4412841796875,261.6151428222656,21.4295654296875,12.79559326171875,0.2558436691761017,10
000005,-1,540.4901733398438,454.6519775390625,18.8385009765625,13.985992431640625,0.07612814009189606,18
000005,-1,654.1224365234375,431.1497497558594,97.4478759765625,30.87530517578125,0.06552440673112869,37
000005,-1,562.4522094726562,449.3257751464844,18.5489501953125,13.081756591796875,0.05960488319396973,17
000006,-1,544.4066162109375,249.8833465576172,147.60369873046875,164.16188049316406,0.9993593096733093,2
000006,-1,485.27203369140625,504.39093017578125,94.23822021484375,76.15008544921875,0.9983396530151367,8
000006,-1,460.4422912597656,356.5008544921875,50.69464111328125,94.77667236328125,0.9862082004547119,3
000006,-1,552.3430786132812,490.90399169921875,50.0042724609375,18.837646484375,0.9809429049491882,7
000006,-1,698.380859375,360.0562744140625,43.91131591796875,48.06878662109375,0.9274890422821045,39
000006,-1,486.2977294921875,466.5263366699219,48.5736083984375,40.23651123046875,0.8988798260688782,9
000006,-1,642.637451171875,254.2120819091797,52.49786376953125,27.984664916992188,0.8633162379264832,11
000006,-1,667.9451293945312,454.5466613769531,140.39501953125,41.485565185546875,0.7596478462219238,38
000006,-1,518.9042358398438,384.7369384765625,38.8656005859375,47.72393798828125,0.7124117016792297,4
000006,-1,617.675537109375,244.72982788085938,24.44976806640625,18.700836181640625,0.5849659442901611,12
000006,-1,540.218505859375,454.3714599609375,19.33489990234375,14.37176513671875,0.4873957931995392,17
000006,-1,543.7657470703125,481.92987060546875,41.71551513671875,18.0311279296875,0.3407878577709198,7
000006,-1,629.440673828125,261.61407470703125,21.4332275390625,12.79534912109375,0.2551421523094177,10
000006,-1,540.4903564453125,454.652099609375,18.8385009765625,13.985626220703125,0.07602331042289734,18
000006,-1,654.13623046875,431.3742980957031,96.8992919921875,30.604217529296875,0.061664074659347534,37
000006,-1,562.4517822265625,449.32537841796875,18.549072265625,13.08111572265625,0.058627594262361526,17
000007,-1,544.3888549804688,249.8824462890625,147.6649169921875,164.18765258789062,0.999358594417572,2
000007,-1,485.2762145996094,504.3853454589844,94.24539184570312,76.15792846679688,0.9983583092689514,8
000007,-1,460.4433898925781,356.5039978027344,50.68798828125,94.77426147460938,0.9859234094619751,3
000007,-1,552.3493041992188,490.90692138671875,49.97412109375,18.835784912109375,0.9815297722816467,7
000007,-1,699.4608154296875,356.86376953125,43.31146240234375,52.3155517578125,0.9338782429695129,39
000007,-1,486.295166015625,466.5289001464844,48.57647705078125,40.23443603515625,0.9015274047851562,9
000007,-1,642.6365966796875,254.19398498535156,52.51995849609375,28.041610717773438,0.8603965044021606,11
000007,-1,667.6637573242188,454.7247314453125,140.48175048828125,41.272186279296875,0.7637812495231628,38
000007,-1,518.69482421875,385.2505187988281,39.25396728515625,46.339813232421875,0.5928218960762024,4
000007,-1,617.67724609375,244.7259521484375,24.44671630859375,18.71014404296875,0.5899288058280945,12
000007,-1,540.220458984375,454.3664855957031,19.33660888671875,14.377685546875,0.4787517786026001,17
